Unnamed: 0,hhid,intmonth,stfips,weight,earnwke,uhours,grade92,race,ethnic,age,sex,marital,ownchild,chldpres,prcitshp,state,ind02,occ2012,class,unionmme,unioncov,lfsr94,sample,female,w,lnw,agesq
254080,108306920710276,October,NC,8307.1389,2000.0,40,43,1,,56,1,1,0,0,"Native, Born In US",5,Home health care services (6216),735,"Private, For Profit",No,No,Employed-At Work,1.0,0,50.0,3.912023005428146,3136
254109,309306171710084,October,NC,3570.2529,865.0,45,43,1,,53,1,1,1,4,"Native, Born In US",5,"Management, scientific, and technical consulting services (5416)",630,"Private, For Profit",No,No,Employed-At Work,1.0,0,19.22222222222222,2.9560670171615597,2809
254175,744399749700741,October,NC,3086.6101,2884.0,40,43,1,,51,2,1,1,4,"Native, Born In US",5,"Miscellaneous manufacturing, n.e.c. (3399 exc. 33992, 33993)",630,"Private, For Profit",No,No,Employed-At Work,1.0,1,72.1,4.278054044290903,2601
254216,30710100408208,October,NC,3130.1984,1047.2,40,43,2,,27,1,1,1,1,"Native, Born In US",5,Hospitals (622),710,"Private, Nonprofit",No,No,Employed-At Work,1.0,0,26.18,3.264995760481754,729
254304,430709906764390,October,NC,5355.2441,1384.0,50,43,2,,45,1,7,0,0,"Native, Born In US",5,Other general government and support (92119),565,Government - Local,No,No,Employed-At Work,1.0,0,27.68,3.3207101307494686,2025
254319,503308630710709,October,NC,1581.7949,2884.0,40,46,1,,47,2,1,1,3,"Native, Born In US",5,"Accounting, tax preparation, bookkeeping, and payroll services (5412)",630,"Private, Nonprofit",No,No,Employed-At Work,1.0,1,72.1,4.278054044290903,2209
254357,806307620710712,October,NC,3802.8909,750.0,40,40,1,,34,2,1,2,6,"Native, Born In US",5,Animal slaughtering and processing (3116),530,"Private, For Profit",No,No,Employed-At Work,1.0,1,18.75,2.9311937524164198,1156
254383,980174004738720,October,NC,3240.8297,560.0,40,40,2,,43,2,1,1,3,"Native, Born In US",5,Insurance carriers and related activities (524),710,"Private, For Profit",No,No,Employed-At Work,1.0,1,14.0,2.6390573296152584,1849
254390,6503470015101,October,NC,2952.5579,1391.2,40,43,1,,32,2,1,0,0,"Native, Born In US",5,National security and international affairs (928),530,Government - Federal,No,Yes,Employed-At Work,1.0,1,34.78,3.549042508926137,1024
254433,491373003530920,October,NC,2926.2027,996.0,40,44,1,,33,1,1,2,6,"Native, Born In US",5,National security and international affairs (928),565,Government - Federal,No,Yes,Employed-At Work,1.0,0,24.9,3.214867803470662,1089
254525,383953100007106,October,ND,249.1161,576.0,40,43,1,,25,2,7,0,0,"Native, Born In US",4,Automobile dealers (4411),630,"Private, For Profit",No,No,Employed-At Work,1.0,1,14.4,2.667228206581955,625
254577,583889074909570,October,ND,340.7248,1010.0,40,40,1,,34,1,1,3,13,"Native, Born In US",4,Insurance carriers and related activities (524),540,"Private, For Profit",No,No,Employed-At Work,1.0,0,25.25,3.228826155721369,1156
254621,830809902782798,October,ND,382.6252,897.69,40,43,1,,54,2,1,0,0,"Native, Born In US",4,Administration of human resource programs (923),630,Government - State,No,No,Employed-At Work,1.0,1,22.44225,3.110945343007737,2916
254648,983983094909666,October,ND,368.3314,885.6,40,42,1,,45,2,1,2,4,"Native, Born In US",4,Traveler accommodation (7211),630,Government - Local,No,No,Employed-Absent,1.0,1,22.14,3.0973859272804907,2025
254691,77723480013007,October,ND,408.0264,1730.76,40,44,1,,52,2,5,0,0,"Native, Born In US",4,"Management, scientific, and technical consulting services (5416)",710,"Private, For Profit",No,No,Employed-At Work,1.0,1,43.269,3.767436443269483,2704
254718,148309000801198,October,ND,484.4165,530.76,40,39,1,,30,1,7,0,0,"Native, Born In US",4,Insurance carriers and related activities (524),540,Government - State,No,No,Employed-At Work,1.0,0,13.269,2.5854304875542993,900
254894,302020019089984,October,OH,2727.1466,1153.0,40,40,1,,58,2,5,0,0,"Native, Born In US",3,Beverage manufacturing (3121),710,"Private, For Profit",No,No,Employed-At Work,1.0,1,28.825,3.3612430661551227,3364
254925,430909914286197,October,OH,3139.6677,923.07,40,40,1,,29,2,7,1,2,"Native, Born In US",3,"Banking and related activities (521, 52211,52219)",710,"Private, For Profit",No,No,Employed-At Work,1.0,1,23.07675,3.1388256171665394,841
255039,61892009930320,October,OH,2749.1765,996.0,40,43,4,,34,1,1,1,1,"Foreign Born, US Cit By Naturalization",3,"Management, scientific, and technical consulting services (5416)",710,"Private, For Profit",No,No,Employed-At Work,1.0,0,24.9,3.214867803470662,1156
255079,126293090083009,October,OH,2751.435,1260.0,40,44,1,,41,1,1,2,3,"Native, Born In US",3,Public finance activities (92113),710,Government - State,Yes,,Employed-At Work,1.0,0,31.5,3.449987545831587,1681
255085,135383090031404,October,OH,2850.228,1211.53,40,43,1,,47,1,1,1,4,"Native, Born In US",3,Printing and related support activities (3231),600,"Private, For Profit",No,No,Employed-At Work,1.0,0,30.288249999999998,3.410759848526933,2209
255308,809390201260309,October,OH,3019.8281,2423.07,42,44,1,,51,2,1,3,3,"Native, Born In US",3,"Banking and related activities (521, 52211,52219)",710,"Private, For Profit",No,No,Employed-At Work,1.0,1,57.69214285714286,4.05512099192188,2601
255341,910990398540043,October,OH,2412.244,961.53,40,43,1,,38,2,7,0,0,"Native, Born In US",3,Insurance carriers and related activities (524),710,"Private, For Profit",No,No,Employed-At Work,1.0,1,24.038249999999998,3.179646311676199,1444
255355,930430843511003,October,OH,2627.3595,769.23,40,40,1,,43,2,1,2,8,"Native, Born In US",3,"** Apparel, fabrics, and notions, merchant wholesalers (*4243)",700,"Private, For Profit",No,No,Employed-At Work,1.0,1,19.23075,2.9565105604002095,1849
255465,366914902000919,October,OH,2100.3687,865.0,50,40,1,1.0,31,2,7,1,3,"Native, Born In US",3,Truck transportation (484),700,"Private, For Profit",No,No,Employed-At Work,1.0,1,17.3,2.8507065015037334,961
255497,608903873991719,October,OH,2184.138,730.76,40,43,1,,33,2,1,1,1,"Native, Born In US",3,"Colleges and universities, including junior colleges (6112, 6113)",725,"Private, Nonprofit",No,No,Employed-At Work,1.0,1,18.269,2.9052056343544326,1089
255634,104328140101602,October,OK,1956.2655,558.86,40,39,1,,53,2,5,0,0,"Native, Born In US",7,Outpatient care centers (6214),530,"Private, For Profit",No,No,Employed-At Work,1.0,1,13.9715,2.6370195404468273,2809
255709,60530307041004,October,OK,1889.5497,1250.0,45,44,1,,29,2,7,0,0,"Native, Born In US",7,"Banking and related activities (521, 52211,52219)",565,"Private, For Profit",No,No,Employed-At Work,1.0,1,27.77777777777778,3.324236340526027,841
255767,600450301700403,October,OK,1851.6731,711.53,40,41,1,1.0,42,1,1,2,3,"Native, Born In US",7,Other information services (*5191 exc. 51912),735,"Private, For Profit",No,No,Employed-At Work,1.0,0,17.788249999999998,2.8785381269683965,1764
255828,204601554992500,October,OK,2151.8348,484.61,40,43,1,,43,1,1,3,10,"Native, Born Abroad Of US Parent(s)",7,Administration of human resource programs (923),650,Government - State,Yes,,Employed-At Work,1.0,0,12.11525,2.494464989631311,1849
255962,9784410980299,October,OR,1800.6363,1346.15,40,45,1,,39,2,1,1,2,"Native, Born In US",9,"Executive offices and legislative bodies (92111, 92112, 92114, pt. 92115)",740,Government - Local,No,No,Employed-At Work,1.0,1,33.65375,3.516124491189194,1521
256087,40110013127594,October,OR,1667.6316,253.84,40,39,1,1.0,30,2,1,1,1,"Foreign Born, US Cit By Naturalization",9,"Radio and television broadcasting and cable (5151, 5152, 5175)",500,"Private, For Profit",No,No,Employed-At Work,1.0,1,6.346,1.8478246931610038,900
256145,440109908777695,October,OR,2096.2253,1120.0,40,38,1,,57,1,1,0,0,"Native, Born In US",9,"Other professional, scientific, and technical services (5419 exc. 54194)",565,"Private, For Profit",No,No,Employed-At Work,1.0,0,28.0,3.332204510175204,3249
256184,621240901450408,October,OR,2114.6949,1923.07,50,44,1,,57,1,1,0,0,"Native, Born In US",9,"Securities, commodities, funds, trusts, and other financial investments (523, 525)",565,"Private, For Profit",No,No,Employed-At Work,1.0,0,38.4614,3.649655140954175,3249
256247,414370054909097,October,OR,2061.1027,528.0,40,39,1,,29,1,7,0,0,"Native, Born In US",9,Management of companies and enterprises (551),520,"Private, For Profit",No,No,Employed-At Work,1.0,0,13.2,2.580216829592325,841
256383,40210253544454,October,PA,2983.6547,253.0,40,39,1,,33,2,7,1,4,"Native, Born In US",2,Employment services (5613),630,"Private, For Profit",No,No,Employed-At Work,1.0,1,6.325,1.8445100346135839,1089
256437,490964404034219,October,PA,2972.8615,730.0,40,43,1,,26,2,7,0,0,"Native, Born In US",2,Management of companies and enterprises (551),530,"Private, For Profit",No,No,Employed-At Work,1.0,1,18.25,2.9041650800285006,676
256663,310007054404322,October,PA,2837.1342,420.0,40,39,10,,36,2,7,4,14,"Native, Born In US",2,Nursing care facilities (6231),630,"Private, Nonprofit",No,No,Employed-At Work,1.0,1,10.5,2.3513752571634776,1296
256758,524814120007607,October,PA,3302.4654,1423.07,40,43,1,,50,2,1,0,0,"Native, Born In US",2,"Management, scientific, and technical consulting services (5416)",710,"Private, For Profit",No,No,Employed-At Work,1.0,1,35.57675,3.571692334614245,2500
256759,524814120007607,October,PA,2928.2117,1923.05,80,43,1,,52,1,1,0,0,"Native, Born In US",2,"Management, scientific, and technical consulting services (5416)",735,"Private, For Profit",No,No,Employed-At Work,1.0,0,24.038125,3.1796411116169185,2704
256763,542495529200999,October,PA,3169.5073,1211.53,40,43,1,,56,2,1,0,0,"Native, Born In US",2,Insurance carriers and related activities (524),540,"Private, For Profit",No,No,Employed-At Work,1.0,1,30.288249999999998,3.410759848526933,3136
256772,549499899200907,October,PA,3070.7165,1250.0,40,43,6,,32,2,1,1,3,"Native, Born In US",2,"Other health care services (6215, 6219)",710,"Private, For Profit",No,No,Employed-At Work,1.0,1,31.25,3.4420193761824107,1024
257100,260570669391004,October,PA,3688.0122,750.0,40,43,1,,41,1,1,0,0,"Native, Born In US",2,"Administration of economic programs and space research (926, 927)",565,Government - State,No,No,Employed-At Work,1.0,0,18.75,2.9311937524164198,1681
257170,901322001240440,October,PA,3517.5447,961.53,40,43,1,,28,2,1,0,0,"Native, Born In US",2,"Soap, cleaning compound, and cosmetics manufacturing (3256)",565,"Private, For Profit",No,No,Employed-At Work,1.0,1,24.038249999999998,3.179646311676199,784
257180,951062894449820,October,PA,3241.4303,680.0,45,39,1,,56,2,1,0,0,"Native, Born In US",2,Pharmaceutical and medicine manufacturing (3254),735,"Private, For Profit",No,No,Employed-At Work,1.0,1,15.11111111111111,2.715430308399833,3136
257284,904700154296884,October,RI,441.1933,1730.76,40,43,1,,40,1,5,0,0,"Native, Born In US",1,Wired telecommunications carriers (*5171),740,"Private, For Profit",Yes,,Employed-At Work,1.0,0,43.269,3.767436443269483,1600
257361,120348091044409,October,RI,409.9806,600.0,35,44,1,,51,2,5,2,3,"Native, Born Abroad Of US Parent(s)",1,Administration of human resource programs (923),565,Government - State,No,No,Employed-At Work,1.0,1,17.142857142857142,2.841581593726733,2601
257371,160846098444548,October,RI,427.2979,2115.38,50,45,1,,48,1,1,2,3,"Native, Born In US",1,"Management, scientific, and technical consulting services (5416)",710,"Private, For Profit",No,No,Employed-At Work,1.0,0,42.3076,3.744966738944418,2304
257372,160846098444548,October,RI,394.6648,1170.5,40,43,1,,45,2,1,2,3,"Native, Born In US",1,"Management, scientific, and technical consulting services (5416)",710,"Private, For Profit",No,No,Employed-At Work,1.0,1,29.2625,3.376306832817029,2025
257492,571345000740440,October,RI,659.0584,2500.0,40,39,1,,36,1,5,0,0,"Native, Born In US",1,Insurance carriers and related activities (524),540,"Private, For Profit",No,No,Employed-At Work,1.0,0,62.5,4.135166556742356,1296
257550,914024633449500,October,RI,516.6308,1884.0,50,43,1,,43,2,1,0,0,"Native, Born In US",1,"Civic, social, advocacy organizations, and grantmaking and giving services (8132, 8133, 8134)",726,"Private, Nonprofit",No,No,Employed-At Work,1.0,1,37.68,3.629129449708162,1849
257625,92025132440160,October,SC,3222.2177,1028.84,40,44,1,,31,1,1,0,0,"Native, Born In US",5,"Other health care services (6215, 6219)",710,"Private, For Profit",No,No,Employed-At Work,1.0,0,25.720999999999997,3.2473077788624347,961
257634,154026110007100,October,SC,2237.5318,1384.61,40,43,1,,56,2,1,0,0,"Native, Born In US",5,"Management, scientific, and technical consulting services (5416)",630,"Private, For Profit",No,No,Employed-At Work,1.0,1,34.615249999999996,3.544294336406378,3136
257915,654749190007601,October,SC,2190.3118,1250.0,55,42,1,,46,2,1,2,10,"Native, Born Abroad Of US Parent(s)",5,"Management, scientific, and technical consulting services (5416)",710,"Private, For Profit",No,No,Employed-At Work,1.0,1,22.727272727272727,3.123565645063876,2116
257923,947492909500980,October,SC,3312.0615,913.0,40,43,1,,38,1,1,2,8,"Native, Born In US",5,"Administration of environmental quality and housing programs (924, 925)",565,Government - State,No,No,Employed-At Work,1.0,0,22.825,3.1278564264810322,1444
258120,564619074909099,October,SD,282.641,990.0,90,39,1,,58,1,5,0,0,"Native, Born In US",4,"** Farm product raw materials, merchant wholesalers (*4245)",510,"Private, For Profit",No,No,Employed-At Work,1.0,0,11.0,2.3978952727983707,3364
258232,126800240990408,October,SD,494.3463,1071.15,45,42,1,,44,1,5,1,3,"Native, Born In US",4,Insurance carriers and related activities (524),710,"Private, For Profit",No,No,Employed-At Work,1.0,0,23.803333333333335,3.169825626892909,1936
258277,440607993263998,October,SD,498.9262,600.0,40,43,1,,26,2,1,0,0,"Native, Born In US",4,Offices of physicians (6211),630,"Private, Nonprofit",No,No,Employed-At Work,1.0,1,15.0,2.70805020110221,676
258279,440609945806093,October,SD,378.1075,1250.0,40,42,1,,48,1,1,2,8,"Native, Born In US",4,** Construction (23),600,"Private, For Profit",No,No,Employed-At Work,1.0,0,31.25,3.4420193761824107,2304
258307,610020829980044,October,SD,455.0242,682.69,40,41,1,,32,1,1,1,1,"Native, Born In US",4,Insurance carriers and related activities (524),540,"Private, For Profit",No,No,Employed-At Work,1.0,0,17.06725,2.83716142248074,1024
258436,401060510027777,October,TN,2718.1246,560.0,40,40,2,,47,2,1,3,10,"Native, Born In US",6,Postal Service (491),530,Government - Federal,No,No,Employed-At Work,1.0,1,14.0,2.6390573296152584,2209
258551,202403600710235,October,TN,2563.8268,788.46,45,39,1,,32,2,1,2,5,"Native, Born In US",6,Grocery stores (4451),650,"Private, For Profit",No,No,Employed-At Work,1.0,1,17.521333333333335,2.863419186113282,1024
258840,23048484401281,October,TX,4016.1291,720.0,40,43,2,,39,2,5,0,0,"Native, Born In US",7,Hospitals (622),740,"Private, For Profit",No,No,Employed-At Work,1.0,1,18.0,2.8903717578961645,1521
258961,124244080048813,October,TX,4273.4903,1067.3,50,44,1,,24,1,3,0,0,"Native, Born In US",7,*** Electronic shopping (New industry *454111),710,"Private, For Profit",No,No,Employed-At Work,1.0,0,21.346,3.060864368491773,576
259239,810105334112678,October,TX,3502.5589,1384.61,40,40,1,,61,2,5,0,0,"Native, Born In US",7,"** Petroleum and petroleum products, merchant wholesalers (*4247)",725,"Private, For Profit",No,No,Employed-At Work,1.0,1,34.615249999999996,3.544294336406378,3721
259298,869030602620944,October,TX,3495.3152,780.0,40,39,1,1.0,56,1,1,0,0,"Native, Born In US",7,"Motor vehicles and motor vehicle equipment manufacturing (3361, 3362, 3363)",700,"Private, For Profit",No,No,Employed-At Work,1.0,0,19.5,2.970414465569701,3136
259315,884040130100001,October,TX,3538.0519,1346.15,40,43,1,,33,1,1,0,0,"Native, Born In US",7,"Securities, commodities, funds, trusts, and other financial investments (523, 525)",710,"Private, For Profit",No,No,Employed-At Work,1.0,0,33.65375,3.516124491189194,1089
259570,284585024909468,October,TX,3460.6759,865.38,40,40,1,7.0,31,2,5,1,3,"Foreign Born, Not a US Citizen",7,"Management, scientific, and technical consulting services (5416)",530,"Private, For Profit",No,No,Employed-At Work,1.0,1,21.6345,3.0742892627095375,961
259663,440809981379193,October,TX,3461.6509,1134.61,40,40,1,1.0,44,2,1,1,4,"Native, Born In US",7,Offices of physicians (6211),565,"Private, For Profit",No,No,Employed-At Work,1.0,1,28.365249999999996,3.34516480441852,1936
259775,810620438070044,October,TX,3162.145,807.69,40,44,1,,51,1,2,0,0,"Native, Born In US",7,"Executive offices and legislative bodies (92111, 92112, 92114, pt. 92115)",630,Government - Federal,No,No,Employed-At Work,1.0,0,20.19225,3.005298867423203,2601
259917,108906964993258,October,TX,3361.2735,900.0,40,39,7,,37,2,1,3,10,"Native, Born In US",7,Elementary and secondary schools (6111),630,Government - Local,Yes,,Employed-At Work,1.0,1,22.5,3.1135153092103742,1369
259997,495998206031869,October,TX,2886.7434,913.0,40,40,1,,49,1,1,1,3,"Native, Born In US",7,Support activities for agriculture and forestry (115),530,"Private, For Profit",No,No,Employed-Absent,1.0,0,22.825,3.1278564264810322,2401
260121,440809907730999,October,TX,4416.9091,1509.0,50,43,1,,29,2,1,1,2,"Native, Born In US",7,Grocery stores (4451),710,"Private, For Profit",No,No,Employed-At Work,1.0,1,30.18,3.407179453339703,841
260267,70009638400541,October,UT,1979.0533,470.0,40,39,1,,20,2,1,0,0,"Native, Born In US",8,"Clothing and accessories, except shoe, stores (448 exc. 44821, 4483)",520,"Private, For Profit",No,No,Employed-At Work,1.0,1,11.75,2.463853240590168,400
